,Account Name,Tweet Date,Tweet ID,Text,Favorite Count,Retweet Count,Language,Account Created Date,Followers Count,Account Location,Compound,Positive,Negative,Neutral
119,Ripple_XRP_News,Wed Jan 24 16:33:18 +0000 2018,956203265716379649,"LIVE $XRP Transaction #ATB to #Reisebank in just 8 Seconds! 

#usecase #ripple #xrpthestandard #XRP https://t.co/0t92N1P4fi",540,316,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
120,Ripple_XRP_News,Wed Jan 24 16:08:09 +0000 2018,956196935995621376,"This is how Ripple works

#xrp #Ripple #xRapid #xrpthestandard $xrp https://t.co/PwEWtCfwzT",65,40,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
121,Ripple_XRP_News,Wed Jan 24 15:30:36 +0000 2018,956187484320337920,"Official announcement #Ripple

#Partnership #xRapid $XRP 
$btc $eth $ltc $trx $ada $xlm #bitcoin https://t.co/L5cbH61JN8",15,6,nl,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
122,Ripple_XRP_News,Wed Jan 24 15:21:26 +0000 2018,956185179336429574,@patgriffin9  https://t.co/sKCY7GjBKa,22,2,und,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
123,Ripple_XRP_News,Wed Jan 24 15:10:37 +0000 2018,956182457413488640,"“The financial technology company, best known for its native digital currency $XRP, announced Wednesday two payment… https://t.co/vTaKp8sjiz",60,40,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.6369,0.208,0.0,0.792
124,Ripple_XRP_News,Wed Jan 24 15:01:11 +0000 2018,956180081809993730,.. at various stages of completion in the pipeline. We’ll look to make those public as they’re signed and our partn… https://t.co/idlEHgLFj7,12,3,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
125,Ripple_XRP_News,Wed Jan 24 15:01:10 +0000 2018,956180078013988865,"xRapid - New partnerships

On January 11, 2018, we formally announced a partnership with #MoneyGram — one of the wo… https://t.co/cfcXhKgO2K",31,11,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
126,Ripple_XRP_News,Wed Jan 24 14:56:32 +0000 2018,956178914690392065,... XRP achieves its goal of becoming the digital standard for international value transfer.,5,2,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.34,0.156,0.0,0.844
127,Ripple_XRP_News,Wed Jan 24 14:56:32 +0000 2018,956178911238516737,"What’s on the Horizon for Q1 2018?

2018 is likely to be a pivotal year for the broader digital asset markets as a… https://t.co/LiyraGIqEH",13,3,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.3612,0.102,0.0,0.898
128,Ripple_XRP_News,Wed Jan 24 14:48:34 +0000 2018,956176907447472128,"Interestingly, this retracement of market share didn’t apply to KRW prices. As $XRP advanced in Q4, so did Korea’s… https://t.co/awN7tlOc0W",7,7,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.7096,0.289,0.0,0.711
